weather_id,airport_id,date_time,temperature,precipitation,wind_speed,visibility,conditions
11757,37,12/20/2023 1:27,23.18,3.1,37.65,5.14,Clear
11758,6,2/25/2023 17:50,11.22,2.13,31.05,3.38,Snowy
11759,41,7/17/2023 15:30,36.55,3.24,21.69,3.75,Thunderstorm
11760,12,12/13/2023 1:12,17.62,0.4,48.75,7.57,Snowy
11761,9,1/13/2023 13:20,38.64,0.78,45.78,5.92,Thunderstorm
11762,1,5/15/2023 6:35,1.55,0.7,45.71,3.69,Rainy
11763,50,1/22/2023 5:47,35.8,3.02,24.12,6.58,Clear
11764,19,11/12/2023 15:05,5.83,2.27,42.51,5.32,Snowy
11765,43,12/2/2023 5:51,10.56,1.03,47.99,5.77,Clear
11766,39,2/1/2023 23:08,3.27,4.17,4.27,4.37,Rainy
11767,11,3/18/2023 16:52,23.57,2.39,33.83,1.98,Thunderstorm
11768,15,3/25/2023 14:15,27.04,1.79,41.13,1.45,Clear
11769,22,8/11/2023 11:01,26.17,4.79,1.31,4.67,Rainy
11770,19,9/26/2023 16:45,38.52,1.72,13.24,0.21,Rainy
11771,34,2/21/2023 20:40,31.73,2.93,14.37,2.61,Clear
11772,1,12/15/2023 3:34,-1.12,0.34,19.6,3.95,Thunderstorm
11773,35,11/17/2023 4:50,16.35,1.11,44.84,0.75,Clear
11774,36,4/1/2023 22:07,22,4.05,21.52,6.44,Snowy
11775,32,4/28/2023 13:04,11.81,3.24,2.12,4.36,Rainy
11776,49,1/2/2023 10:08,-8.51,4.54,10.94,3.73,Snowy
11777,49,3/19/2023 6:11,14.38,1.76,4.91,0.99,Rainy
11778,37,5/18/2023 9:21,26.23,4.68,44.16,3.86,Cloudy
11779,2,8/20/2023 12:58,-3.57,0.82,44.16,0.18,Clear
11780,50,5/14/2023 16:04,39.81,2.26,39.21,2.93,Thunderstorm
11781,24,1/30/2023 2:10,7.43,0.49,31.24,7.24,Snowy
11782,6,4/6/2023 5:15,29.02,3.6,25.49,2.04,Clear
11783,23,12/25/2023 13:47,-1.88,2.94,30.7,6.36,Snowy
11784,11,10/25/2023 10:31,19.39,1.49,27.94,0.98,Rainy
11785,16,3/15/2023 6:48,7.46,4.38,0.58,9.74,Thunderstorm
11786,18,9/7/2023 15:07,24.95,3.99,13.86,5.02,Cloudy
11787,42,9/23/2023 23:52,17.06,4.85,15.45,4.49,Thunderstorm
11788,21,11/22/2023 0:49,33.17,3.9,46.56,0.4,Cloudy
11789,11,10/21/2023 15:51,-0.77,2.04,49.7,5.65,Thunderstorm
11790,6,5/12/2023 5:59,8.6,3.72,26.15,1.73,Clear
11791,4,1/8/2023 19:54,15.87,0.57,11.18,4.39,Snowy
11792,1,11/6/2023 13:50,9.98,1.09,9.86,5.04,Thunderstorm
11793,38,7/28/2023 1:31,-4.27,2.07,27.11,7.96,Snowy
11794,32,9/25/2023 14:21,15.78,1.85,33.43,6.78,Snowy
11795,7,2/2/2023 4:26,23.92,4.21,7.52,7.53,Rainy
11796,35,10/17/2023 8:23,-0.69,4.92,42.23,9.79,Snowy
11797,25,7/4/2023 19:52,4.32,0.18,25.57,4.14,Rainy
11798,26,2/22/2023 20:40,21.33,4.64,12.65,2.86,Clear
11799,28,3/25/2023 12:08,4.25,3.09,14.79,7.24,Clear
11800,3,10/28/2023 5:20,-8.91,4.86,19.81,2.91,Rainy
11801,46,4/3/2023 17:21,7.71,1.74,31.79,0.93,Snowy
11802,33,4/10/2023 15:14,8.05,2.11,16.84,0.46,Snowy
11803,5,2/28/2023 12:50,27.82,3.86,9.69,3.5,Cloudy
11804,25,3/30/2023 12:24,-6.12,2.36,41.33,6.41,Snowy
11805,33,5/13/2023 23:56,6.97,3.72,13.92,6.03,Clear
11806,21,7/12/2023 18:03,10.12,0.48,8.91,7.45,Clear
11807,11,12/3/2023 20:25,26.17,2.41,44.87,8.74,Clear
11808,49,11/11/2023 5:05,12.69,3.75,29.14,8.89,Thunderstorm
11809,18,8/22/2023 0:02,10.39,4.66,37.53,7.35,Clear
11810,45,3/9/2023 4:35,6.62,3.14,22.38,7.37,Snowy
11811,40,11/27/2023 5:57,17.12,1.27,37.37,7.07,Clear
11812,31,7/28/2023 10:25,24.77,1.13,43.67,6.13,Snowy
11813,7,5/30/2023 20:43,16.96,2.65,37.09,7.29,Rainy
11814,21,7/14/2023 19:56,17.89,0.5,7.8,7.77,Cloudy
11815,15,8/11/2023 5:55,33.57,3.35,20.62,9.76,Snowy
11816,16,6/27/2023 2:16,26.79,0.13,40.82,5.75,Clear
11817,13,12/29/2023 19:27,5.92,2.28,0.23,4.72,Clear
11818,1,10/8/2023 9:11,24.39,0.86,46.3,2.92,Cloudy
11819,36,12/8/2023 16:52,22.79,3.4,38.39,5.92,Thunderstorm
11820,42,11/28/2023 15:22,7.58,0.12,48.78,4.69,Rainy
11821,9,3/4/2023 16:17,11.11,3.42,11.58,8.21,Thunderstorm
11822,16,4/22/2023 3:54,38.55,4.1,46.35,9.3,Rainy
11823,21,12/27/2023 20:10,-9.2,0.21,12.86,5.97,Cloudy
11824,45,6/11/2023 2:21,-5.04,2.4,32.13,2.22,Clear
11825,39,4/7/2023 9:53,-0.26,0.06,4.33,8.76,Thunderstorm
11826,31,9/18/2023 14:04,7.08,0.41,33.4,3.79,Cloudy
11827,48,9/19/2023 2:18,35.13,0.66,49.52,6.53,Snowy
11828,18,10/6/2023 18:54,18.02,0.37,18.09,9.13,Snowy
11829,45,12/12/2023 6:07,32.93,0.18,37.77,9.23,Rainy
11830,4,10/24/2023 6:33,27.13,3.54,5.89,5.97,Rainy
11831,39,1/9/2023 22:38,5.14,3.3,32.59,6.28,Rainy
11832,1,12/23/2023 13:27,16.62,0.34,42.11,9.02,Rainy
11833,4,5/11/2023 14:18,21.81,4.82,25.71,1.27,Rainy
11834,50,1/7/2023 1:24,22.82,3.75,27.16,8.32,Cloudy
11835,49,12/28/2023 23:26,14.45,3.35,8.73,7.89,Rainy
11836,20,3/6/2023 0:30,20,3.12,29.33,9.9,Cloudy
11837,49,4/14/2023 3:25,-3.57,1.82,13.85,7.41,Rainy
11838,28,4/26/2023 8:35,12.73,2.93,45.36,2.53,Cloudy
11839,10,8/18/2023 17:08,31.5,0.75,6.2,5.87,Rainy
11840,23,11/6/2023 1:38,9.02,2.65,46.2,8.45,Cloudy
11841,31,10/28/2023 20:15,38.98,1.95,45.24,9.63,Thunderstorm
11842,2,7/12/2023 8:43,9.8,2.25,43.05,5.07,Cloudy
11843,14,12/7/2023 11:47,17.88,3.94,23.53,9.66,Clear
11844,7,11/3/2023 8:20,6.1,1.69,0.6,3.78,Rainy
11845,33,11/19/2023 23:56,15.98,4.28,27.06,3.46,Snowy
11846,47,12/23/2023 15:51,34.17,4.29,45.28,3.78,Clear
11847,12,4/12/2023 6:41,-0.8,4.63,37.21,8.46,Rainy
11848,14,12/7/2023 0:20,-4.85,0.36,41.34,5.33,Clear
11849,33,12/24/2023 9:39,-7.31,3.65,43.27,4.53,Clear
11850,34,10/30/2023 6:55,-6.86,1.96,29.39,5.92,Clear
11851,29,5/26/2023 16:45,-5.91,4.25,8.08,8.16,Rainy
11852,15,3/25/2023 18:34,-4.84,4.18,17.66,8.36,Snowy
11853,40,7/13/2023 1:26,3.86,0.95,1.91,9.61,Rainy
11854,16,1/3/2023 2:06,-8.59,3.99,15.41,0.34,Clear
11855,9,5/24/2023 4:54,6.95,0.33,15.61,5.44,Snowy
11856,34,9/26/2023 2:06,20.01,3.97,13.98,4.27,Snowy
11857,11,3/28/2023 18:17,31.91,4.48,34.88,5.29,Snowy
11858,38,5/2/2023 13:00,23.3,4.16,33.63,1.04,Thunderstorm
11859,33,4/5/2023 22:33,0.57,4.16,14.66,4.33,Clear
11860,39,11/1/2023 11:19,-8.77,3.17,24.99,6.33,Rainy
11861,26,2/17/2023 1:20,32.95,3.9,33.08,2.69,Thunderstorm
11862,22,5/13/2023 10:20,0.93,4.3,14.29,6.3,Clear
11863,25,2/16/2023 9:21,2,2.03,34.3,1.58,Thunderstorm
11864,43,4/28/2023 15:50,3.32,2.85,14.41,7.26,Cloudy
11865,11,9/26/2023 19:20,37.68,1.36,36.33,9.45,Thunderstorm
11866,33,4/25/2023 20:22,29.68,0.04,45.89,9.95,Snowy
11867,31,2/1/2023 2:41,4.42,4.3,3.52,7.47,Cloudy
11868,31,2/22/2023 14:28,35.74,3.99,33.55,9.42,Rainy
11869,33,5/25/2023 9:41,16.11,3.82,40.11,3.74,Clear
11870,44,5/17/2023 11:43,36.58,3.33,27.97,1.82,Cloudy
11871,32,10/23/2023 1:36,-8.67,1.97,17.65,5.36,Thunderstorm
11872,39,12/5/2023 9:57,-0.99,1.31,32.7,3.33,Clear
11873,48,4/2/2023 0:59,15.38,4.13,8.69,3.56,Thunderstorm
11874,22,1/23/2023 10:46,34.28,1.57,2.79,0.81,Cloudy
11875,29,9/24/2023 11:30,17.29,4.35,28.44,4.44,Cloudy
11876,1,10/14/2023 16:11,24.97,2.34,33.62,2.35,Snowy
11877,48,12/13/2023 19:06,2.06,4.55,41.41,6.86,Clear
11878,13,9/22/2023 2:28,32.09,1.01,34.25,7.27,Cloudy
11879,42,3/5/2023 7:23,15.67,4.8,9.95,9.14,Rainy
11880,34,12/4/2023 14:12,32.14,3.63,38.85,2.14,Thunderstorm
11881,46,5/4/2023 0:31,10.5,4.17,42.85,3.76,Cloudy
11882,30,6/29/2023 3:37,-6.22,0.87,3.62,1.64,Snowy
11883,23,10/8/2023 17:38,32.73,2.57,10.09,3.52,Rainy
11884,50,7/5/2023 0:44,1.96,4.03,30.14,7.5,Snowy
11885,34,8/27/2023 19:38,4.44,3.1,7.39,2.21,Thunderstorm
11886,24,4/19/2023 8:57,13.26,2.42,47.57,0.5,Thunderstorm
11887,23,4/25/2023 0:58,14.31,2.58,9.24,0.92,Cloudy
11888,45,5/21/2023 8:34,4.47,1.13,33.94,3.75,Clear
11889,47,6/6/2023 6:59,13.87,2.99,21.96,2.6,Thunderstorm
11890,46,12/10/2023 0:42,6.47,3.21,27.47,8.78,Cloudy
11891,29,11/18/2023 1:46,39.81,1.54,21.77,0.53,Cloudy
11892,31,9/14/2023 18:25,20.11,0.16,42.21,1.21,Snowy
11893,2,2/10/2023 13:01,34.01,3.14,46,5.27,Clear
11894,17,2/16/2023 1:26,-8.46,2.01,45.07,2.63,Snowy
11895,3,5/25/2023 0:52,28.77,4.81,42.54,2.23,Clear
11896,37,6/22/2023 9:53,39.05,3.64,0.59,0.35,Thunderstorm
11897,39,4/21/2023 16:01,15.55,0.87,26.83,0.57,Snowy
11898,14,11/15/2023 5:39,3.32,3.93,9.37,2.24,Snowy
11899,48,8/4/2023 12:48,-1.51,2.25,21.99,5.35,Thunderstorm
11900,26,9/1/2023 11:35,9.9,2.4,13.3,7.96,Snowy
11901,47,12/9/2023 17:51,-7.97,0.83,3.37,2.11,Snowy
11902,23,3/1/2023 7:23,2.18,0.46,44.52,3.74,Thunderstorm
11903,37,8/8/2023 18:04,23.24,1.1,14.86,2.64,Snowy
11904,42,9/18/2023 23:28,-0.96,2.23,32.19,8.37,Cloudy
11905,15,12/23/2023 9:05,3.3,1.38,38.32,2.94,Rainy
11906,5,8/18/2023 8:39,-4.33,4.35,43.32,6.98,Rainy
11907,23,7/7/2023 9:51,35.4,3.34,40.99,0.4,Clear
11908,16,8/10/2023 21:15,4.68,2.66,49.26,9.15,Thunderstorm
11909,14,8/4/2023 13:23,31.99,0.93,12.61,9.01,Rainy
11910,36,12/16/2023 21:45,8.93,3.33,9.02,7.4,Thunderstorm
11911,30,9/17/2023 16:42,-2.02,0.82,0.89,0.82,Clear
11912,37,1/12/2023 14:21,13.17,3.17,34.31,3.35,Clear
11913,22,12/17/2023 13:18,31.9,2.33,31.96,6.69,Cloudy
11914,17,8/21/2023 16:29,14.75,1.39,3.91,4.2,Cloudy
11915,35,7/4/2023 8:53,37.58,0.49,33.03,1.99,Rainy
11916,16,4/7/2023 5:31,18.49,0.13,31.65,0.19,Snowy
11917,25,5/15/2023 2:24,6.22,2.74,17.96,1.74,Snowy
11918,6,7/26/2023 5:37,1.75,0.79,47.67,6.86,Clear
11919,14,4/29/2023 23:02,6.57,1.02,27.62,9.47,Thunderstorm
11920,50,8/29/2023 11:27,29.38,3.5,40.03,0.46,Clear
11921,8,1/21/2023 22:16,28.45,3.27,22.33,8.74,Rainy
11922,31,9/11/2023 20:49,-6.43,3.55,36.66,5.78,Snowy
11923,34,1/9/2023 17:12,-3.73,3.39,48.86,4.72,Snowy
11924,21,6/29/2023 12:11,18.67,4.15,3.16,6.61,Snowy
11925,32,7/11/2023 20:29,1.71,0.13,27.54,1.44,Thunderstorm
11926,36,4/28/2023 3:37,-6.28,0.54,11.05,0.24,Rainy
11927,41,6/7/2023 5:43,23.63,3.32,35.18,9.69,Snowy
11928,5,9/15/2023 14:20,23.32,0.38,0.68,8.37,Clear
11929,49,11/4/2023 11:53,23.81,2.6,41.69,2.61,Clear
11930,41,3/8/2023 10:42,-5.06,0.87,22.15,6,Snowy
11931,48,5/14/2023 16:48,13.3,2.08,6.84,8.38,Cloudy
11932,47,12/6/2023 1:40,26.82,3.69,24.21,0.41,Snowy
11933,5,10/18/2023 21:04,1.97,0.56,5.85,6.88,Rainy
11934,46,12/10/2023 23:54,3.32,2.26,27.64,4.28,Rainy
11935,18,5/28/2023 16:55,16.59,1.59,8.82,7.98,Cloudy
11936,48,6/30/2023 18:03,-8.13,3.26,31.13,8.08,Snowy
11937,45,10/1/2023 12:23,5.95,4.34,49.62,2.9,Clear
11938,44,11/18/2023 11:33,31.21,3.5,4.87,1.84,Clear
11939,15,11/26/2023 0:00,-0.91,1,10.75,7.18,Thunderstorm
11940,36,9/2/2023 1:40,18.96,4.92,18.27,3.71,Thunderstorm
11941,19,7/20/2023 2:07,-2.1,3.01,33,3.8,Cloudy
11942,20,2/16/2023 20:34,11.72,1.76,37.7,1.76,Clear
11943,17,11/16/2023 5:11,-0.6,1.99,2.24,0.35,Snowy
11944,39,5/22/2023 12:19,18.65,2.1,19.89,7.77,Rainy
11945,48,12/7/2023 14:25,0.82,4.43,14.31,5.02,Cloudy
11946,47,4/15/2023 7:40,20.99,4.01,5.12,0.84,Clear
11947,14,7/27/2023 4:08,20.39,1.74,12.11,8.05,Thunderstorm
11948,10,10/20/2023 11:33,22.3,4.46,47.69,6.17,Thunderstorm
11949,49,7/31/2023 16:29,13.98,4.16,38.16,9.59,Thunderstorm
11950,3,11/13/2023 22:09,6.3,1.03,45.4,4.17,Rainy
11951,21,7/25/2023 18:21,19.99,3.15,41.2,0.46,Rainy
11952,14,5/30/2023 9:53,30.9,3.64,43.47,2.53,Snowy
11953,34,7/20/2023 20:23,-3.49,3.09,2.89,8.98,Snowy
11954,23,8/30/2023 10:55,23.14,4.14,28.4,4.23,Cloudy
11955,37,5/10/2023 8:32,30.54,4.26,33.78,7.9,Cloudy
11956,43,1/11/2023 23:58,10.75,2.98,13.59,5.86,Rainy
11957,17,11/5/2023 1:13,38.64,4.46,32.63,4.54,Cloudy
11958,29,2/14/2023 18:42,0.6,0.03,28.56,7.17,Clear
11959,20,1/12/2023 7:43,-6.03,4.99,6.47,3.16,Clear
11960,20,12/18/2023 14:38,34.48,3.11,44.71,9.8,Rainy
11961,9,8/12/2023 22:45,27.45,1.68,44.21,8.42,Rainy
11962,43,10/3/2023 8:34,15.74,2.83,24.09,8.15,Clear
11963,34,5/21/2023 0:31,-9.31,3.94,30.27,0.92,Clear
11964,49,10/14/2023 2:17,38.45,0.44,49.39,9.13,Rainy
11965,34,3/29/2023 17:37,-7.77,2.27,22.91,4.64,Clear
11966,40,3/8/2023 20:58,13.68,1.58,45.23,3.9,Snowy
11967,3,11/14/2023 19:41,25.29,2.99,28.64,8.84,Rainy
11968,3,4/7/2023 18:28,33.86,2.86,25.11,5.52,Cloudy
11969,48,8/7/2023 15:23,11.5,0.52,9.52,0.48,Clear
11970,14,4/22/2023 9:28,-3.73,2.15,8.98,7.32,Snowy
11971,19,9/28/2023 12:25,37.44,1.23,44.32,6.81,Snowy
11972,29,7/23/2023 9:17,29.44,0.01,36.99,7.44,Snowy
11973,28,4/7/2023 14:54,-3.03,0.68,34.65,9.14,Cloudy
11974,49,4/26/2023 22:31,27.42,4.93,38.51,7.55,Snowy
11975,23,1/11/2023 18:46,33.74,2.54,35.33,8.22,Rainy
11976,4,1/9/2023 1:29,-5.56,4.63,11.03,8.05,Cloudy
11977,48,10/28/2023 6:45,8.67,0.44,39.47,9.45,Cloudy
11978,6,11/28/2023 23:20,27.35,2.6,40.07,1.52,Thunderstorm
11979,41,8/22/2023 10:01,-3.48,4.77,46.02,7.15,Cloudy
11980,25,11/22/2023 12:25,7.77,3.88,47.68,6.04,Snowy
11981,25,6/6/2023 16:07,18.3,3.18,47.96,7.31,Snowy
11982,20,4/24/2023 14:44,26.65,0.33,11,8.06,Cloudy
11983,46,5/24/2023 22:07,32.6,0.33,32.35,3.78,Cloudy
11984,42,10/6/2023 23:09,38.03,4.49,49.51,5.23,Cloudy
11985,15,1/12/2023 20:54,34.49,0.47,36.91,0.59,Cloudy
11986,35,10/7/2023 23:26,29.1,4.16,48.87,8.57,Cloudy
11987,17,3/10/2023 12:09,22.33,1.19,34.84,9.76,Clear
11988,23,6/9/2023 11:11,0.64,1.29,32.1,0.98,Thunderstorm
11989,31,9/7/2023 12:38,7.62,3.11,16.57,7.99,Cloudy
11990,20,12/11/2023 2:27,38.25,0.68,7.85,5.63,Thunderstorm
11991,24,6/20/2023 10:03,6.06,4.63,44.56,6.78,Cloudy
11992,12,1/9/2023 19:51,16.53,4.54,11.26,4.05,Rainy
11993,40,3/18/2023 3:29,-7.14,2.42,17.15,4.46,Clear
11994,38,5/26/2023 2:36,18.53,0.6,0.88,6.13,Rainy
11995,23,11/5/2023 4:14,9.19,3.58,17.33,9,Clear
11996,33,10/30/2023 11:33,26.05,1.24,31.09,6.03,Thunderstorm
11997,5,4/22/2023 20:11,31.08,4.55,40.8,5.52,Rainy
11998,30,12/8/2023 8:37,2.26,3.07,24.98,7.92,Clear
11999,11,7/28/2023 12:09,20.45,2.54,4.64,5.26,Clear
12000,35,10/17/2023 1:05,24.32,3.61,12.62,6.53,Snowy
12001,2,3/10/2023 1:23,24.84,4.17,38.88,9.57,Rainy
12002,48,8/10/2023 9:27,31.68,1.73,32.22,8.2,Clear
12003,10,2/28/2023 2:50,20.08,2.45,5.36,2.36,Rainy
12004,44,1/6/2023 9:40,19.85,1.05,37.68,5.53,Thunderstorm
12005,44,6/15/2023 15:15,8.95,4.71,40.81,3.34,Cloudy
12006,4,11/20/2023 10:16,30.34,3.51,47.87,5.61,Clear
12007,36,1/20/2023 0:03,33.75,3.23,10.88,8.61,Snowy
12008,11,12/13/2023 11:18,-5.99,2.81,25.21,2.65,Rainy
12009,46,3/13/2023 0:06,35.64,3.03,0.45,3.03,Clear
12010,29,11/18/2023 18:07,37.52,4.67,12.94,7.3,Snowy
12011,20,6/16/2023 22:40,5.93,3.04,14.31,0.54,Clear
12012,47,5/31/2023 4:37,33.57,4.01,13.3,1.13,Rainy
12013,6,12/9/2023 10:52,4.14,3.18,18.89,9.66,Thunderstorm
12014,22,5/3/2023 4:28,-9.06,3.79,14.14,0.53,Cloudy
12015,6,8/5/2023 23:34,20.98,1.13,12.06,8.86,Snowy
12016,39,9/3/2023 10:28,24.51,0.7,14.34,7.01,Rainy
12017,19,9/17/2023 20:54,25.4,0.84,19.18,7.73,Clear
12018,2,5/19/2023 13:58,34.9,4.75,5.62,5.3,Clear
12019,18,3/26/2023 2:45,10.62,2.71,31.16,5.56,Cloudy
12020,23,4/26/2023 14:35,-3.64,2.32,25.81,7.85,Snowy
12021,26,8/14/2023 1:12,13.16,0.3,26.26,3.52,Cloudy
12022,6,12/3/2023 23:33,39.89,4.81,26.9,5.18,Clear
12023,7,10/14/2023 21:23,-9.54,2.42,4.87,9.29,Snowy
12024,36,11/10/2023 13:28,11.99,0.15,45.69,7.18,Thunderstorm
12025,20,3/14/2023 13:48,30.91,3.23,46.54,3.16,Snowy
12026,9,8/5/2023 21:46,22.02,3.13,29.46,8.32,Rainy
12027,10,4/8/2023 11:25,26.53,2.54,46.58,0.33,Snowy
12028,5,2/26/2023 2:38,-8.26,0.66,18.03,7.53,Clear
12029,41,2/19/2023 20:25,20.81,3.97,16.18,3.7,Thunderstorm
12030,13,4/18/2023 21:29,39.44,4.07,13.37,2.89,Snowy
12031,50,1/9/2023 9:39,32.56,1.11,17.38,7.8,Clear
12032,29,4/11/2023 23:13,23.53,1.45,22.05,5.27,Thunderstorm
12033,19,3/2/2023 21:41,27.14,1.65,31.12,7.88,Rainy
12034,39,7/6/2023 3:51,15.73,0.26,31.47,6.77,Snowy
12035,5,11/25/2023 3:16,15.65,3.18,20.98,1.93,Snowy
12036,8,12/3/2023 12:31,27.66,3.08,11.93,9.95,Rainy
12037,3,4/21/2023 13:46,31.41,3.57,30.98,4.93,Clear
12038,50,10/30/2023 19:56,9.13,4.9,32.17,6.41,Clear
12039,4,8/3/2023 5:08,27.5,4,49.63,5.07,Thunderstorm
12040,40,6/11/2023 13:24,25,4.17,3.88,6.5,Rainy
12041,12,8/23/2023 3:04,-5.57,0.03,25.14,5.42,Rainy
12042,19,3/11/2023 8:05,8.07,1.41,18.07,5.7,Rainy
12043,24,5/25/2023 20:10,7.69,4.39,18.36,8.89,Rainy
12044,26,11/5/2023 19:07,-2.15,1.18,32.23,7.29,Cloudy
12045,32,3/3/2023 22:49,17.43,3.24,3.96,9.5,Clear
12046,11,7/6/2023 13:16,32.82,4.35,26.26,4.49,Snowy
12047,9,12/3/2023 12:31,11.36,1.94,23.66,2.82,Snowy
12048,46,7/3/2023 10:27,21.4,0.97,4.69,2.54,Snowy
12049,45,10/9/2023 6:04,37.8,2.19,12.35,7.19,Thunderstorm
12050,24,3/22/2023 20:59,32.72,3.3,10.97,4.54,Thunderstorm
12051,43,6/10/2023 22:00,24.36,0.35,45.97,6.67,Snowy
12052,3,12/21/2023 7:32,6.49,3.58,12.53,8.47,Clear
12053,15,1/27/2023 6:04,11.34,0.17,48.36,1.91,Clear
12054,46,3/12/2023 16:51,26,2.53,41.17,4.26,Thunderstorm
12055,35,11/28/2023 10:51,37.5,0.55,21.19,6.41,Snowy
12056,22,3/22/2023 21:39,5.15,3.84,32.17,3.31,Clear
12057,23,2/21/2023 8:55,-7.99,0.63,28.07,7.31,Thunderstorm
12058,41,10/18/2023 8:54,16.37,3.42,11.77,3.31,Snowy
12059,5,10/12/2023 9:53,27.88,0.23,4.73,5.76,Rainy
12060,28,7/13/2023 23:06,-1.64,3.3,19.73,9.98,Rainy
12061,36,2/20/2023 16:04,-3.38,4.05,36.2,8.07,Clear
12062,4,6/1/2023 7:20,4.81,4.19,34.22,2.59,Clear
12063,49,7/9/2023 12:02,35.34,0.68,19.16,4.86,Thunderstorm
12064,42,6/25/2023 18:55,31.15,1.58,3.72,1.04,Cloudy
12065,46,2/28/2023 22:43,31.17,4.83,15.43,6.6,Rainy
12066,50,4/10/2023 12:31,28.59,2,37.82,2.32,Clear
12067,13,3/1/2023 6:37,5.04,1.24,49.96,5.99,Cloudy
12068,2,11/14/2023 19:37,23.55,4.9,38,7.93,Snowy
12069,39,5/14/2023 19:53,0.3,4.12,31.44,8.04,Thunderstorm
12070,2,9/19/2023 17:05,-2.02,2.61,27.11,1.11,Snowy
12071,27,11/26/2023 2:56,39.23,4.48,43.28,9.37,Thunderstorm
12072,6,9/30/2023 9:30,35.71,0.62,4.7,0.53,Cloudy
12073,21,8/4/2023 8:24,36.79,0.85,11.96,7.36,Thunderstorm
12074,47,6/3/2023 6:37,0.43,2.95,1.35,8.6,Clear
12075,49,9/9/2023 5:42,23.24,3.19,44.53,3.25,Thunderstorm
12076,2,5/26/2023 11:30,23.59,0.65,15.21,2.73,Rainy
12077,8,8/28/2023 3:32,17.85,0.03,37.68,5.49,Snowy
12078,22,11/24/2023 23:25,37.94,0.44,32.27,4.16,Cloudy
12079,43,5/6/2023 11:51,22.41,2.45,38.59,7.24,Snowy
12080,48,2/11/2023 12:45,-0.49,1.96,10.79,3.69,Rainy
12081,39,5/16/2023 3:29,38.65,3.05,16.58,9.45,Cloudy
12082,39,12/24/2023 5:30,12.08,2.96,0.31,2.99,Snowy
12083,43,10/1/2023 7:59,-5.13,3.27,43.23,1.31,Thunderstorm
12084,38,4/28/2023 9:05,7.33,4.2,31.73,3.74,Thunderstorm
12085,35,8/17/2023 13:03,11.95,4.44,29.01,6,Snowy
12086,28,6/13/2023 11:28,27.59,3.43,34.37,2.15,Cloudy
12087,2,12/17/2023 21:56,14.27,0.52,44,8.93,Rainy
12088,10,10/6/2023 1:12,7.11,4.54,25.85,9.45,Rainy
12089,25,9/8/2023 1:15,-2.68,2.93,35.78,0.3,Rainy
12090,16,11/4/2023 14:31,-3.7,1.53,15.37,1.68,Rainy
12091,39,6/24/2023 6:08,28.71,1.33,28.76,3.78,Thunderstorm
12092,50,11/18/2023 18:05,26.87,0.84,44.63,1.38,Clear
12093,25,10/18/2023 6:20,-6.93,3.05,25.55,7.03,Thunderstorm
12094,40,12/29/2023 16:38,4.9,3.6,29.91,6,Thunderstorm
12095,22,4/23/2023 10:21,2.24,3.27,10.92,8.33,Rainy
12096,20,2/18/2023 2:09,-5.15,1.72,17.73,1.49,Clear
12097,49,8/7/2023 19:25,35.42,1.65,40.38,9.07,Cloudy
12098,32,1/24/2023 19:22,16.1,2.11,2.84,4.62,Cloudy
12099,25,4/19/2023 0:11,28.56,2.42,5.08,3.13,Cloudy
12100,34,1/31/2023 20:03,21.67,1.69,10.21,9.07,Clear
12101,16,5/19/2023 11:30,39.57,2.03,34.85,8.94,Snowy
12102,14,9/17/2023 21:39,-4.14,1.74,11.42,2.11,Snowy
12103,50,4/2/2023 9:28,-8.31,3.66,6.36,6.25,Thunderstorm
12104,24,9/24/2023 15:27,35.52,3.04,45.57,8.45,Snowy
12105,14,3/30/2023 17:58,-8.1,1.8,35.37,0.48,Cloudy
12106,43,6/24/2023 21:51,26.58,2.56,49.82,5.22,Rainy
12107,5,5/29/2023 1:29,2.27,1.95,18.26,4.64,Clear
12108,8,2/2/2023 17:50,7.11,4.13,5.48,9.86,Snowy
12109,13,12/1/2023 22:01,21.74,3.57,15.58,8.17,Clear
12110,23,5/26/2023 21:22,10.9,0.55,3.72,3.25,Rainy
12111,34,5/20/2023 1:38,-1.19,3.44,44.24,8.96,Cloudy
12112,32,6/5/2023 17:20,36.45,0.09,8.76,9.88,Snowy
12113,20,6/29/2023 11:15,9.06,4.34,9.11,4.29,Rainy
12114,1,11/1/2023 21:20,2.69,4.87,11.84,2.09,Thunderstorm
12115,15,3/23/2023 23:46,1.55,4.35,11.82,0.91,Rainy
12116,2,3/25/2023 19:31,39.1,2.73,17.89,0.84,Cloudy
12117,17,2/9/2023 6:28,-4.04,3.81,36.18,1.16,Rainy
12118,18,3/25/2023 2:49,17.98,0.83,4.45,4.97,Cloudy
12119,40,11/29/2023 17:04,36.68,2.76,24.46,9.66,Snowy
12120,13,10/22/2023 11:42,-7.14,0.88,32.41,5.02,Rainy
12121,18,12/11/2023 12:34,20.16,0.86,9.76,4.35,Rainy
12122,6,4/12/2023 14:10,29.73,0.24,34.09,2.71,Snowy
12123,5,2/22/2023 15:50,-1.84,0.91,4.78,3.71,Cloudy
12124,48,7/7/2023 13:02,38.06,2.41,14.89,5.47,Cloudy
12125,46,2/2/2023 13:31,12.44,0.37,34.05,7.92,Snowy
12126,48,1/5/2023 20:43,25.96,0.24,48.11,1.73,Snowy
12127,4,3/25/2023 22:15,-9.9,1.38,13.78,2.72,Cloudy
