flight_id,airline_id,route_id,flight_number,scheduled_departure_date,scheduled_departure_time,scheduled_arrival_date,scheduled_arrival_time,actual_departure_date,actual_departure_time,actual_arrival_date,actual_arrival_time,scheduled_journey_time,actual_journey_time,flight_status,delay_minutes,delay_reasons,cancellation_reason
7323,5,257,B63751,10-Sep-23,10:35:00,10-Sep-23,18:30:00,10-Sep-23,10:35:00,10-Sep-23,18:30:00,475,475,On Time,0,,
7324,1,188,DL5045,27-Jun-23,11:12:00,27-Jun-23,21:04:00,27-Jun-23,14:49:00,28-Jun-23,0:41:00,592,809,Delayed,217,"Technical, Security",
7325,8,27,F94764,21-Dec-23,12:27:00,21-Dec-23,13:13:00,21-Dec-23,12:27:00,21-Dec-23,13:13:00,46,46,On Time,0,,
7326,12,389,EF9642,3-Jul-23,17:06:00,3-Jul-23,19:04:00,3-Jul-23,20:20:00,3-Jul-23,22:18:00,118,312,Delayed,194,"Air Traffic Control, Technical",
7327,15,94,UL8232,4-Jul-23,19:34:00,5-Jul-23,0:24:00,4-Jul-23,19:34:00,5-Jul-23,0:24:00,290,290,On Time,0,,
7328,7,242,NK1141,18-Apr-23,13:22:00,18-Apr-23,18:16:00,18-Apr-23,13:22:00,18-Apr-23,18:16:00,294,294,On Time,0,,
7329,11,341,PY715,3-Mar-23,22:24:00,4-Mar-23,5:11:00,3-Mar-23,22:24:00,4-Mar-23,5:11:00,407,407,On Time,0,,
7330,2,118,AA8255,6-Jun-23,18:27:00,6-Jun-23,20:26:00,6-Jun-23,18:27:00,6-Jun-23,20:26:00,119,119,On Time,0,,
7331,2,34,AA4281,9-Jul-23,5:45:00,9-Jul-23,13:03:00,9-Jul-23,8:10:00,9-Jul-23,15:28:00,438,583,Delayed,145,Airline Operations,
7332,8,354,F9994,11-Jul-23,3:52:00,11-Jul-23,11:44:00,11-Jul-23,3:52:00,11-Jul-23,11:44:00,472,472,On Time,0,,
7333,4,26,WN916,11-Mar-23,5:47:00,11-Mar-23,8:48:00,11-Mar-23,9:03:00,11-Mar-23,12:04:00,181,377,Delayed,196,Airline Operations,
7334,9,340,HA6146,4-Jan-23,3:53:00,4-Jan-23,6:59:00,4-Jan-23,3:53:00,4-Jan-23,6:59:00,186,186,On Time,0,,
7335,6,350,AS9139,15-Oct-23,12:00:00,15-Oct-23,16:01:00,15-Oct-23,12:00:00,15-Oct-23,16:01:00,241,241,On Time,0,,
7336,7,334,NK1124,4-Apr-23,1:26:00,4-Apr-23,6:50:00,4-Apr-23,1:26:00,4-Apr-23,6:50:00,324,324,On Time,0,,
7337,7,383,NK3271,7-Apr-23,7:03:00,7-Apr-23,8:05:00,7-Apr-23,7:03:00,7-Apr-23,8:05:00,62,62,On Time,0,,
7338,3,262,UA9914,13-Jul-23,5:22:00,13-Jul-23,6:41:00,,,,,79,0,Cancelled,0,,Weather
7339,6,193,AS9486,28-Aug-23,18:12:00,29-Aug-23,2:09:00,28-Aug-23,18:12:00,29-Aug-23,2:09:00,477,477,On Time,0,,
7340,6,106,AS6034,17-Feb-23,11:34:00,17-Feb-23,12:59:00,17-Feb-23,11:34:00,17-Feb-23,12:59:00,85,85,On Time,0,,
7341,6,423,AS5154,3-May-23,6:56:00,3-May-23,16:07:00,3-May-23,6:56:00,3-May-23,16:07:00,551,551,On Time,0,,
7342,2,108,AA526,22-Apr-23,18:54:00,22-Apr-23,23:16:00,22-Apr-23,18:54:00,22-Apr-23,23:16:00,262,262,On Time,0,,
7343,6,78,AS4907,10-Jan-23,0:25:00,10-Jan-23,5:58:00,10-Jan-23,0:25:00,10-Jan-23,5:58:00,333,333,On Time,0,,
7344,15,144,UL9045,30-Dec-23,21:29:00,31-Dec-23,5:53:00,30-Dec-23,21:29:00,31-Dec-23,5:53:00,504,504,On Time,0,,
7345,2,333,AA6338,26-Dec-23,18:41:00,27-Dec-23,4:04:00,26-Dec-23,22:32:00,27-Dec-23,7:55:00,563,794,Delayed,231,"Weather, Technical",
7346,13,57,OI8738,18-Apr-23,1:58:00,18-Apr-23,7:06:00,18-Apr-23,1:58:00,18-Apr-23,7:06:00,308,308,On Time,0,,
7347,6,28,AS1129,3-Nov-23,2:31:00,3-Nov-23,4:57:00,3-Nov-23,2:31:00,3-Nov-23,4:57:00,146,146,On Time,0,,
7348,7,275,NK2549,1-Dec-23,20:23:00,2-Dec-23,0:00:00,1-Dec-23,20:23:00,2-Dec-23,0:00:00,217,217,On Time,0,,
7349,7,222,NK7346,2-Mar-23,6:55:00,2-Mar-23,13:51:00,2-Mar-23,6:55:00,2-Mar-23,13:51:00,416,416,On Time,0,,
7350,8,217,F93119,9-Jan-23,5:31:00,9-Jan-23,8:47:00,9-Jan-23,5:31:00,9-Jan-23,8:47:00,196,196,On Time,0,,
7351,6,59,AS8987,31-May-23,17:15:00,31-May-23,22:25:00,31-May-23,17:15:00,31-May-23,22:25:00,310,310,On Time,0,,
7352,15,59,UL6595,18-Sep-23,2:26:00,18-Sep-23,11:04:00,18-Sep-23,2:26:00,18-Sep-23,11:04:00,518,518,On Time,0,,
7353,6,237,AS2366,8-Dec-23,3:59:00,8-Dec-23,13:25:00,8-Dec-23,3:59:00,8-Dec-23,13:25:00,566,566,On Time,0,,
7354,15,344,UL5546,17-Apr-23,3:58:00,17-Apr-23,5:30:00,,,,,92,0,Diverted,259,,
7355,8,306,F91733,1-Feb-23,10:04:00,1-Feb-23,12:58:00,1-Feb-23,10:04:00,1-Feb-23,12:58:00,174,174,On Time,0,,
7356,14,398,TZ9478,10-Nov-23,5:58:00,10-Nov-23,13:58:00,10-Nov-23,7:31:00,10-Nov-23,15:31:00,480,573,Delayed,93,"Weather, Weather",
7357,11,347,PY3755,16-Aug-23,5:24:00,16-Aug-23,6:21:00,16-Aug-23,7:55:00,16-Aug-23,8:52:00,57,208,Delayed,151,"Weather, Weather, Airline Operations, Security",
7358,10,404,G47250,11-Jul-23,1:05:00,11-Jul-23,5:36:00,11-Jul-23,2:26:00,11-Jul-23,6:57:00,271,352,Delayed,81,"Technical, Technical",
7359,1,330,DL9706,14-Dec-23,14:07:00,14-Dec-23,15:48:00,14-Dec-23,14:07:00,14-Dec-23,15:48:00,101,101,On Time,0,,
7360,4,249,WN3951,27-Nov-23,4:41:00,27-Nov-23,13:49:00,27-Nov-23,4:41:00,27-Nov-23,13:49:00,548,548,On Time,0,,
7361,13,200,OI767,13-Aug-23,3:09:00,13-Aug-23,8:29:00,13-Aug-23,3:09:00,13-Aug-23,8:29:00,320,320,On Time,0,,
7362,6,97,AS8901,22-Jan-23,18:51:00,23-Jan-23,1:44:00,22-Jan-23,18:51:00,23-Jan-23,1:44:00,413,413,On Time,0,,
7363,6,110,AS8392,7-Dec-23,19:52:00,8-Dec-23,1:14:00,7-Dec-23,22:04:00,8-Dec-23,3:26:00,322,454,Delayed,132,"Security, Air Traffic Control, Technical, Technical",
7364,15,279,UL8873,6-Aug-23,4:36:00,6-Aug-23,9:45:00,,,,,309,0,Cancelled,0,,Operational
7365,13,101,OI3841,26-Jan-23,11:06:00,26-Jan-23,12:46:00,26-Jan-23,11:06:00,26-Jan-23,12:46:00,100,100,On Time,0,,
7366,5,280,B65833,25-Mar-23,16:49:00,25-Mar-23,23:18:00,25-Mar-23,19:21:00,26-Mar-23,1:50:00,389,541,Delayed,152,"Security, Weather, Air Traffic Control, Air Traffic Control",
7367,11,25,PY4554,1-Jun-23,13:55:00,1-Jun-23,19:37:00,1-Jun-23,13:55:00,1-Jun-23,19:37:00,342,342,On Time,0,,
7368,13,35,OI2306,7-Jun-23,22:24:00,8-Jun-23,1:52:00,7-Jun-23,22:24:00,8-Jun-23,1:52:00,208,208,On Time,0,,
7369,10,398,G47046,28-Aug-23,2:34:00,28-Aug-23,9:42:00,,,,,428,0,Cancelled,0,,Weather
7370,7,328,NK2497,22-Apr-23,18:39:00,23-Apr-23,3:48:00,,,,,549,0,Cancelled,0,,Technical
7371,5,130,B69218,3-Dec-23,15:47:00,3-Dec-23,18:51:00,3-Dec-23,15:47:00,3-Dec-23,18:51:00,184,184,On Time,0,,
7372,6,164,AS8525,14-Oct-23,2:01:00,14-Oct-23,5:56:00,14-Oct-23,2:01:00,14-Oct-23,5:56:00,235,235,On Time,0,,
7373,15,56,UL1777,19-Dec-23,15:03:00,19-Dec-23,21:06:00,19-Dec-23,15:03:00,19-Dec-23,21:06:00,363,363,On Time,0,,
7374,3,236,UA8559,30-Jul-23,8:30:00,30-Jul-23,14:12:00,30-Jul-23,8:30:00,30-Jul-23,14:12:00,342,342,On Time,0,,
7375,11,303,PY5847,9-Apr-23,10:39:00,9-Apr-23,15:50:00,9-Apr-23,11:21:00,9-Apr-23,16:32:00,311,353,Delayed,42,"Security, Weather",
7376,6,152,AS1218,20-Jul-23,10:24:00,20-Jul-23,16:59:00,20-Jul-23,10:24:00,20-Jul-23,16:59:00,395,395,On Time,0,,
7377,13,295,OI7477,14-Oct-23,3:17:00,14-Oct-23,9:45:00,14-Oct-23,3:50:00,14-Oct-23,10:18:00,388,421,Delayed,33,,
7378,2,426,AA8489,12-Oct-23,12:44:00,12-Oct-23,19:43:00,12-Oct-23,12:44:00,12-Oct-23,19:43:00,419,419,On Time,0,,
7379,5,112,B65696,22-May-23,17:20:00,23-May-23,0:51:00,22-May-23,17:20:00,23-May-23,0:51:00,451,451,On Time,0,,
7380,12,65,EF999,18-Jun-23,5:40:00,18-Jun-23,8:44:00,18-Jun-23,5:40:00,18-Jun-23,8:44:00,184,184,On Time,0,,
7381,3,303,UA2397,26-Sep-23,12:09:00,26-Sep-23,20:02:00,26-Sep-23,14:17:00,26-Sep-23,22:10:00,473,601,Delayed,128,"Airline Operations, Technical",
7382,6,63,AS8031,11-Aug-23,12:38:00,11-Aug-23,16:56:00,11-Aug-23,12:38:00,11-Aug-23,16:56:00,258,258,On Time,0,,
7383,9,75,HA8927,6-Aug-23,6:07:00,6-Aug-23,16:00:00,6-Aug-23,6:07:00,6-Aug-23,16:00:00,593,593,On Time,0,,
7384,8,172,F9804,12-Mar-23,6:07:00,12-Mar-23,7:38:00,12-Mar-23,6:07:00,12-Mar-23,7:38:00,91,91,On Time,0,,
7385,8,334,F96243,16-Nov-23,14:19:00,16-Nov-23,23:29:00,16-Nov-23,14:19:00,16-Nov-23,23:29:00,550,550,On Time,0,,
7386,4,229,WN1156,22-Sep-23,20:57:00,22-Sep-23,21:44:00,22-Sep-23,22:12:00,22-Sep-23,22:59:00,47,122,Delayed,75,"Security, Air Traffic Control",
7387,9,165,HA3404,22-Mar-23,22:19:00,23-Mar-23,0:40:00,22-Mar-23,22:19:00,23-Mar-23,0:40:00,141,141,On Time,0,,
7388,11,332,PY3125,9-Dec-23,8:27:00,9-Dec-23,13:46:00,9-Dec-23,8:27:00,9-Dec-23,13:46:00,319,319,On Time,0,,
7389,9,9,HA5043,7-Jan-23,6:32:00,7-Jan-23,13:00:00,7-Jan-23,6:32:00,7-Jan-23,13:00:00,388,388,On Time,0,,
7390,12,454,EF7071,16-Apr-23,14:41:00,16-Apr-23,15:59:00,16-Apr-23,14:41:00,16-Apr-23,15:59:00,78,78,On Time,0,,
7391,4,41,WN4434,6-Nov-23,5:30:00,6-Nov-23,7:56:00,6-Nov-23,5:30:00,6-Nov-23,7:56:00,146,146,On Time,0,,
7392,2,161,AA4574,17-Mar-23,0:06:00,17-Mar-23,9:47:00,17-Mar-23,2:05:00,17-Mar-23,11:46:00,581,700,Delayed,119,Weather,
7393,8,266,F9229,30-Jun-23,15:22:00,30-Jun-23,23:45:00,,,,,503,0,Diverted,212,,
7394,8,418,F98179,5-Nov-23,2:48:00,5-Nov-23,8:23:00,5-Nov-23,2:48:00,5-Nov-23,8:23:00,335,335,On Time,0,,
7395,5,66,B66758,4-Nov-23,19:48:00,5-Nov-23,1:50:00,4-Nov-23,20:15:00,5-Nov-23,2:17:00,362,389,Delayed,27,,
7396,2,195,AA8861,21-Oct-23,14:51:00,21-Oct-23,16:12:00,,,,,81,0,Diverted,264,,
7397,6,482,AS5333,20-Apr-23,10:42:00,20-Apr-23,20:01:00,20-Apr-23,10:42:00,20-Apr-23,20:01:00,559,559,On Time,0,,
7398,9,152,HA8545,15-Feb-23,14:00:00,15-Feb-23,22:25:00,15-Feb-23,14:00:00,15-Feb-23,22:25:00,505,505,On Time,0,,
7399,1,448,DL1596,19-Nov-23,12:09:00,19-Nov-23,14:28:00,19-Nov-23,12:09:00,19-Nov-23,14:28:00,139,139,On Time,0,,
7400,9,4,HA937,19-Oct-23,3:22:00,19-Oct-23,8:18:00,,,,,296,0,Cancelled,0,,Technical
7401,15,40,UL5720,25-Nov-23,21:53:00,26-Nov-23,2:28:00,25-Nov-23,21:53:00,26-Nov-23,2:28:00,275,275,On Time,0,,
7402,13,263,OI4300,4-Sep-23,17:42:00,4-Sep-23,23:21:00,4-Sep-23,17:42:00,4-Sep-23,23:21:00,339,339,On Time,0,,
7403,3,284,UA4228,8-Jul-23,10:37:00,8-Jul-23,20:11:00,8-Jul-23,10:37:00,8-Jul-23,20:11:00,574,574,On Time,0,,
7404,11,120,PY3424,14-May-23,9:51:00,14-May-23,16:16:00,,,,,385,0,Cancelled,0,,Weather
7405,5,269,B63119,25-Apr-23,12:25:00,25-Apr-23,16:50:00,25-Apr-23,12:53:00,25-Apr-23,17:18:00,265,293,Delayed,28,"Weather, Air Traffic Control",
7406,11,405,PY8395,9-Jul-23,18:03:00,10-Jul-23,2:59:00,9-Jul-23,18:03:00,10-Jul-23,2:59:00,536,536,On Time,0,,
7407,14,130,TZ8070,3-Nov-23,19:34:00,4-Nov-23,3:44:00,3-Nov-23,19:34:00,4-Nov-23,3:44:00,490,490,On Time,0,,
7408,13,421,OI6645,27-Sep-23,21:50:00,28-Sep-23,6:08:00,27-Sep-23,21:50:00,28-Sep-23,6:08:00,498,498,On Time,0,,
7409,8,120,F92113,2-Nov-23,4:53:00,2-Nov-23,6:16:00,2-Nov-23,4:53:00,2-Nov-23,6:16:00,83,83,On Time,0,,
7410,6,362,AS2739,2-Aug-23,16:14:00,3-Aug-23,2:10:00,2-Aug-23,16:14:00,3-Aug-23,2:10:00,596,596,On Time,0,,
7411,12,316,EF8807,27-Feb-23,11:28:00,27-Feb-23,18:48:00,27-Feb-23,11:28:00,27-Feb-23,18:48:00,440,440,On Time,0,,
7412,3,54,UA8804,13-Dec-23,19:56:00,14-Dec-23,1:30:00,13-Dec-23,19:56:00,14-Dec-23,1:30:00,334,334,On Time,0,,
7413,7,74,NK6377,16-May-23,6:52:00,16-May-23,16:26:00,16-May-23,6:52:00,16-May-23,16:26:00,574,574,On Time,0,,
7414,2,164,AA1249,25-Nov-23,11:06:00,25-Nov-23,14:54:00,25-Nov-23,11:06:00,25-Nov-23,14:54:00,228,228,On Time,0,,
7415,12,77,EF9393,11-Oct-23,15:14:00,11-Oct-23,18:18:00,11-Oct-23,15:14:00,11-Oct-23,18:18:00,184,184,On Time,0,,
7416,2,258,AA6020,4-May-23,17:59:00,4-May-23,22:34:00,4-May-23,21:31:00,5-May-23,2:06:00,275,487,Delayed,212,"Airline Operations, Weather",
7417,10,53,G47322,4-Jul-23,3:36:00,4-Jul-23,9:50:00,4-Jul-23,3:36:00,4-Jul-23,9:50:00,374,374,On Time,0,,
7418,9,406,HA5524,23-Jan-23,0:43:00,23-Jan-23,5:05:00,23-Jan-23,0:43:00,23-Jan-23,5:05:00,262,262,On Time,0,,
7419,10,267,G43126,3-Oct-23,20:28:00,4-Oct-23,1:22:00,3-Oct-23,20:28:00,4-Oct-23,1:22:00,294,294,On Time,0,,
7420,11,220,PY6764,13-Jul-23,0:58:00,13-Jul-23,4:00:00,13-Jul-23,0:58:00,13-Jul-23,4:00:00,182,182,On Time,0,,
7421,6,248,AS9261,15-Sep-23,2:01:00,15-Sep-23,8:01:00,15-Sep-23,2:01:00,15-Sep-23,8:01:00,360,360,On Time,0,,
7422,11,129,PY2547,14-Jan-23,6:12:00,14-Jan-23,16:10:00,14-Jan-23,6:12:00,14-Jan-23,16:10:00,598,598,On Time,0,,
7423,14,492,TZ6679,4-Jan-23,8:48:00,4-Jan-23,13:07:00,,,,,259,0,Cancelled,0,,Operational
7424,10,286,G45305,20-Feb-23,3:49:00,20-Feb-23,9:51:00,20-Feb-23,3:49:00,20-Feb-23,9:51:00,362,362,On Time,0,,
7425,15,183,UL5032,8-Mar-23,5:46:00,8-Mar-23,14:30:00,8-Mar-23,5:46:00,8-Mar-23,14:30:00,524,524,On Time,0,,
7426,5,22,B67261,24-Aug-23,8:59:00,24-Aug-23,9:48:00,,,,,49,0,Cancelled,0,,Weather
7427,1,36,DL1261,16-Mar-23,2:48:00,16-Mar-23,8:15:00,16-Mar-23,6:33:00,16-Mar-23,12:00:00,327,552,Delayed,225,Weather,
7428,14,402,TZ4759,28-Aug-23,13:27:00,28-Aug-23,20:11:00,,,,,404,0,Cancelled,0,,Operational
7429,10,484,G43944,29-Aug-23,5:51:00,29-Aug-23,11:58:00,29-Aug-23,5:51:00,29-Aug-23,11:58:00,367,367,On Time,0,,
7430,10,318,G49665,28-Jan-23,9:08:00,28-Jan-23,10:15:00,28-Jan-23,12:38:00,28-Jan-23,13:45:00,67,277,Delayed,210,"Technical, Weather, Air Traffic Control",
7431,3,108,UA8355,19-Jul-23,22:36:00,20-Jul-23,7:57:00,19-Jul-23,22:36:00,20-Jul-23,7:57:00,561,561,On Time,0,,
7432,14,66,TZ4229,4-Jul-23,21:29:00,5-Jul-23,0:59:00,4-Jul-23,21:29:00,5-Jul-23,0:59:00,210,210,On Time,0,,
7433,3,486,UA2107,6-Jan-23,12:07:00,6-Jan-23,15:10:00,6-Jan-23,12:07:00,6-Jan-23,15:10:00,183,183,On Time,0,,
7434,2,240,AA2079,27-May-23,0:37:00,27-May-23,5:12:00,27-May-23,0:37:00,27-May-23,5:12:00,275,275,On Time,0,,
7435,9,485,HA5144,7-May-23,19:40:00,7-May-23,20:58:00,7-May-23,21:09:00,7-May-23,22:27:00,78,167,Delayed,89,,
7436,2,165,AA3056,22-May-23,6:22:00,22-May-23,13:17:00,22-May-23,7:10:00,22-May-23,14:05:00,415,463,Delayed,48,,
7437,14,31,TZ5304,29-Jul-23,18:46:00,30-Jul-23,1:21:00,29-Jul-23,21:01:00,30-Jul-23,3:36:00,395,530,Delayed,135,Airline Operations,
7438,8,134,F99615,25-Nov-23,7:49:00,25-Nov-23,9:45:00,25-Nov-23,10:38:00,25-Nov-23,12:34:00,116,285,Delayed,169,Technical,
7439,10,274,G49339,8-Feb-23,16:04:00,8-Feb-23,19:50:00,8-Feb-23,16:04:00,8-Feb-23,19:50:00,226,226,On Time,0,,
7440,1,266,DL3847,1-Jul-23,6:19:00,1-Jul-23,7:35:00,1-Jul-23,6:19:00,1-Jul-23,7:35:00,76,76,On Time,0,,
7441,11,47,PY355,26-Oct-23,2:48:00,26-Oct-23,4:51:00,26-Oct-23,2:48:00,26-Oct-23,4:51:00,123,123,On Time,0,,
7442,12,157,EF1714,30-Mar-23,1:22:00,30-Mar-23,6:05:00,30-Mar-23,1:22:00,30-Mar-23,6:05:00,283,283,On Time,0,,
7443,4,432,WN9480,13-Jan-23,22:07:00,14-Jan-23,4:02:00,,,,,355,0,Cancelled,0,,Operational
7444,13,467,OI8492,1-Aug-23,3:26:00,1-Aug-23,5:15:00,1-Aug-23,6:34:00,1-Aug-23,8:23:00,109,297,Delayed,188,"Security, Technical, Security",
7445,14,335,TZ8130,15-Nov-23,21:17:00,16-Nov-23,4:51:00,15-Nov-23,21:17:00,16-Nov-23,4:51:00,454,454,On Time,0,,
7446,2,448,AA5453,18-Jun-23,19:15:00,18-Jun-23,22:26:00,18-Jun-23,19:15:00,18-Jun-23,22:26:00,191,191,On Time,0,,
7447,10,136,G45026,23-Feb-23,3:44:00,23-Feb-23,5:47:00,23-Feb-23,3:44:00,23-Feb-23,5:47:00,123,123,On Time,0,,
7448,5,64,B67964,16-Dec-23,14:29:00,16-Dec-23,20:32:00,16-Dec-23,14:29:00,16-Dec-23,20:32:00,363,363,On Time,0,,
7449,6,444,AS631,6-Apr-23,20:48:00,7-Apr-23,5:09:00,6-Apr-23,20:48:00,7-Apr-23,5:09:00,501,501,On Time,0,,
7450,12,102,EF3348,17-May-23,21:54:00,18-May-23,5:16:00,,,,,442,0,Cancelled,0,,Weather
7451,1,494,DL4480,15-Aug-23,11:17:00,15-Aug-23,15:01:00,15-Aug-23,11:17:00,15-Aug-23,15:01:00,224,224,On Time,0,,
7452,8,151,F98863,6-Feb-23,12:40:00,6-Feb-23,16:16:00,6-Feb-23,14:27:00,6-Feb-23,18:03:00,216,323,Delayed,107,"Technical, Technical",
7453,11,306,PY1223,26-Sep-23,11:16:00,26-Sep-23,18:52:00,26-Sep-23,11:16:00,26-Sep-23,18:52:00,456,456,On Time,0,,
7454,6,355,AS3711,31-May-23,2:16:00,31-May-23,10:17:00,,,,,481,0,Diverted,295,,
7455,8,196,F93724,26-Oct-23,15:03:00,26-Oct-23,22:19:00,26-Oct-23,15:03:00,26-Oct-23,22:19:00,436,436,On Time,0,,
7456,8,205,F95005,28-Jun-23,10:24:00,28-Jun-23,17:12:00,28-Jun-23,10:24:00,28-Jun-23,17:12:00,408,408,On Time,0,,
7457,5,330,B62807,3-Jun-23,13:40:00,3-Jun-23,18:37:00,3-Jun-23,13:40:00,3-Jun-23,18:37:00,297,297,On Time,0,,
7458,3,42,UA5436,28-Dec-23,2:53:00,28-Dec-23,11:23:00,,,,,510,0,Cancelled,0,,Operational
7459,1,37,DL4347,24-Jan-23,4:02:00,24-Jan-23,5:20:00,24-Jan-23,4:02:00,24-Jan-23,5:20:00,78,78,On Time,0,,
7460,4,55,WN6848,28-Nov-23,11:49:00,28-Nov-23,21:24:00,28-Nov-23,12:14:00,28-Nov-23,21:49:00,575,600,Delayed,25,"Airline Operations, Technical",
7461,4,169,WN5262,3-Nov-23,14:07:00,3-Nov-23,17:54:00,3-Nov-23,14:07:00,3-Nov-23,17:54:00,227,227,On Time,0,,
7462,6,400,AS1216,1-Dec-23,10:15:00,1-Dec-23,17:40:00,,,,,445,0,Cancelled,0,,Operational
7463,4,236,WN233,3-Feb-23,1:14:00,3-Feb-23,4:37:00,3-Feb-23,1:14:00,3-Feb-23,4:37:00,203,203,On Time,0,,
7464,10,148,G45170,30-May-23,7:50:00,30-May-23,8:38:00,30-May-23,7:50:00,30-May-23,8:38:00,48,48,On Time,0,,
7465,1,305,DL5068,6-Dec-23,7:20:00,6-Dec-23,8:11:00,6-Dec-23,7:20:00,6-Dec-23,8:11:00,51,51,On Time,0,,
7466,7,43,NK4920,14-Dec-23,6:01:00,14-Dec-23,14:03:00,14-Dec-23,7:50:00,14-Dec-23,15:52:00,482,591,Delayed,109,Weather,
7467,10,35,G47166,14-Nov-23,1:04:00,14-Nov-23,10:55:00,14-Nov-23,1:04:00,14-Nov-23,10:55:00,591,591,On Time,0,,
7468,4,397,WN1283,21-Jun-23,18:24:00,22-Jun-23,2:37:00,21-Jun-23,18:24:00,22-Jun-23,2:37:00,493,493,On Time,0,,
7469,14,235,TZ1969,30-Oct-23,2:15:00,30-Oct-23,3:01:00,30-Oct-23,2:15:00,30-Oct-23,3:01:00,46,46,On Time,0,,
7470,3,237,UA4153,10-Oct-23,16:59:00,10-Oct-23,19:02:00,,,,,123,0,Cancelled,0,,Technical
7471,6,355,AS5819,25-Dec-23,2:43:00,25-Dec-23,11:33:00,25-Dec-23,2:43:00,25-Dec-23,11:33:00,530,530,On Time,0,,
7472,15,329,UL8378,30-Aug-23,17:44:00,30-Aug-23,22:53:00,30-Aug-23,17:44:00,30-Aug-23,22:53:00,309,309,On Time,0,,
7473,14,23,TZ8454,20-Apr-23,1:59:00,20-Apr-23,11:48:00,20-Apr-23,5:53:00,20-Apr-23,15:42:00,589,823,Delayed,234,Security,
7474,9,318,HA9894,24-Dec-23,9:56:00,24-Dec-23,15:33:00,24-Dec-23,9:56:00,24-Dec-23,15:33:00,337,337,On Time,0,,
7475,9,424,HA3551,17-Apr-23,13:46:00,17-Apr-23,20:29:00,17-Apr-23,13:46:00,17-Apr-23,20:29:00,403,403,On Time,0,,
7476,11,274,PY7659,21-Oct-23,14:19:00,21-Oct-23,16:09:00,,,,,110,0,Cancelled,0,,Operational
7477,12,193,EF4770,12-Nov-23,9:08:00,12-Nov-23,17:33:00,,,,,505,0,Cancelled,0,,Operational
7478,1,219,DL1337,11-Nov-23,12:15:00,11-Nov-23,16:50:00,11-Nov-23,12:38:00,11-Nov-23,17:13:00,275,298,Delayed,23,"Airline Operations, Weather",
7479,6,4,AS6182,5-Aug-23,19:09:00,5-Aug-23,23:39:00,5-Aug-23,20:07:00,6-Aug-23,0:37:00,270,328,Delayed,58,"Technical, Security",
7480,2,477,AA2493,14-Jul-23,10:45:00,14-Jul-23,20:39:00,14-Jul-23,10:45:00,14-Jul-23,20:39:00,594,594,On Time,0,,
7481,10,484,G44283,21-Oct-23,15:28:00,21-Oct-23,17:17:00,21-Oct-23,17:23:00,21-Oct-23,19:12:00,109,224,Delayed,115,"Technical, Air Traffic Control",
7482,3,70,UA6261,1-Mar-23,23:32:00,2-Mar-23,1:09:00,,,,,97,0,Cancelled,0,,Technical
7483,12,280,EF5784,1-Oct-23,14:11:00,1-Oct-23,15:51:00,1-Oct-23,17:27:00,1-Oct-23,19:07:00,100,296,Delayed,196,Technical,
7484,8,4,F98790,14-Jun-23,11:01:00,14-Jun-23,12:49:00,14-Jun-23,11:01:00,14-Jun-23,12:49:00,108,108,On Time,0,,
7485,5,291,B63496,18-Oct-23,2:09:00,18-Oct-23,4:19:00,18-Oct-23,2:09:00,18-Oct-23,4:19:00,130,130,On Time,0,,
7486,1,233,DL6542,22-Jan-23,9:57:00,22-Jan-23,12:53:00,,,,,176,0,Cancelled,0,,Technical
7487,2,344,AA9898,21-Mar-23,17:16:00,21-Mar-23,18:11:00,21-Mar-23,17:16:00,21-Mar-23,18:11:00,55,55,On Time,0,,
7488,6,449,AS8854,12-Apr-23,20:23:00,13-Apr-23,2:40:00,12-Apr-23,20:23:00,13-Apr-23,2:40:00,377,377,On Time,0,,
7489,8,371,F99268,2-Apr-23,15:07:00,2-Apr-23,23:44:00,2-Apr-23,15:07:00,2-Apr-23,23:44:00,517,517,On Time,0,,
7490,5,38,B63161,2-Feb-23,21:42:00,3-Feb-23,5:00:00,2-Feb-23,21:42:00,3-Feb-23,5:00:00,438,438,On Time,0,,
7491,12,193,EF442,7-Apr-23,1:30:00,7-Apr-23,4:36:00,7-Apr-23,1:30:00,7-Apr-23,4:36:00,186,186,On Time,0,,
7492,11,182,PY2008,5-Sep-23,13:16:00,5-Sep-23,21:18:00,5-Sep-23,13:16:00,5-Sep-23,21:18:00,482,482,On Time,0,,
7493,5,10,B68988,1-Jun-23,19:29:00,1-Jun-23,21:16:00,1-Jun-23,20:37:00,1-Jun-23,22:24:00,107,175,Delayed,68,"Technical, Technical",
7494,8,121,F97847,20-Jul-23,11:04:00,20-Jul-23,17:12:00,20-Jul-23,11:04:00,20-Jul-23,17:12:00,368,368,On Time,0,,
7495,13,184,OI8275,5-Dec-23,20:12:00,6-Dec-23,1:58:00,5-Dec-23,23:21:00,6-Dec-23,5:07:00,346,535,Delayed,189,"Weather, Security, Airline Operations",
7496,14,369,TZ4708,19-Apr-23,2:19:00,19-Apr-23,4:37:00,19-Apr-23,3:59:00,19-Apr-23,6:17:00,138,238,Delayed,100,Weather,
7497,9,166,HA6458,4-Oct-23,12:05:00,4-Oct-23,13:51:00,4-Oct-23,12:05:00,4-Oct-23,13:51:00,106,106,On Time,0,,
7498,12,486,EF3401,11-Feb-23,14:29:00,11-Feb-23,18:11:00,11-Feb-23,14:29:00,11-Feb-23,18:11:00,222,222,On Time,0,,
